,total_raw_counts,total_norm_counts,size_factor,n_genes_detected,pct_zeros,median_raw_count,outlier_flag
TCGA-AA-4095,209614,201300.92098695622,1.0412967758532135,447,0.6666666666666667,118.0,0
TCGA-AA-4096,174016,171025.32679837753,1.0174867270106034,448,0.4444444444444444,119.0,0
TCGA-AA-4097,183357,176244.3263558679,1.0403568942683032,447,0.6666666666666667,127.0,0
TCGA-AA-4098,177520,173869.56152926982,1.0209952704695564,448,0.4444444444444444,123.5,0
TCGA-AA-4099,174866,170839.38469570392,1.0235695961529492,447,0.6666666666666667,126.0,0
TCGA-AA-4100,199060,188379.78793487465,1.0566951061056384,448,0.4444444444444444,125.0,0
TCGA-AA-4101,188640,170918.6200894788,1.103683144067298,450,0.0,122.0,0
TCGA-AA-4102,180342,168820.5710182978,1.0682465940744474,446,0.8888888888888888,119.0,0
TCGA-AA-4103,182361,168636.2399053618,1.0813867772570147,446,0.8888888888888888,112.0,0
TCGA-AA-4104,185999,170514.69931576357,1.0908091838789933,446,0.8888888888888888,127.0,0
TCGA-AA-4105,182690,170805.01735238492,1.069582163520966,445,1.1111111111111112,116.5,0
TCGA-AA-4106,173505,175908.72655084328,0.986335376317169,450,0.0,130.5,1
TCGA-AA-4107,178714,167568.70312085707,1.0665118048392637,447,0.6666666666666667,115.5,0
TCGA-AA-4108,180299,178036.89583119057,1.0127058167255079,448,0.4444444444444444,119.0,0
TCGA-AA-4109,194195,186839.4783529832,1.0393681341430452,448,0.4444444444444444,117.0,0
TCGA-AA-4110,180079,174717.46241787227,1.0306869016292401,449,0.2222222222222222,109.5,0
TCGA-AA-4111,204284,188393.31103917974,1.0843484775184802,448,0.4444444444444444,138.0,0
TCGA-AA-4112,196284,186697.53798909223,1.0513475545214093,447,0.6666666666666667,113.0,0
TCGA-AA-4113,175826,173937.57344269205,1.0108569213651248,445,1.1111111111111112,117.0,0
TCGA-AA-4114,193669,191559.83074989158,1.0110104986095034,445,1.1111111111111112,116.0,0
TCGA-AA-4115,177323,177721.63253949396,0.9977569835827081,446,0.8888888888888888,120.5,0
TCGA-AA-4116,177446,176673.36643825372,1.0043732316722245,445,1.1111111111111112,108.5,0
TCGA-AA-4117,190794,175233.02297600146,1.0888016240302472,448,0.4444444444444444,122.5,0
TCGA-AA-4118,184202,187294.06300966145,0.9834908647931784,448,0.4444444444444444,96.5,1
TCGA-AA-4119,189278,185316.68097516344,1.021375944162131,445,1.1111111111111112,121.0,0
TCGA-AA-4120,170664,170058.7559023197,1.003559029315891,447,0.6666666666666667,117.0,0
TCGA-AA-4121,195556,183736.8652460934,1.0643264199488562,449,0.2222222222222222,122.5,0
TCGA-AA-4122,174610,170204.51313124358,1.0258834903241336,447,0.6666666666666667,116.5,0
TCGA-AA-4123,186937,178691.46352115768,1.0461439864913638,447,0.6666666666666667,116.5,0
TCGA-AA-4124,184023,176448.4355978687,1.0429279204231312,444,1.3333333333333335,121.0,0
TCGA-AA-4125,184639,165604.61631563422,1.1149387263944817,446,0.8888888888888888,128.0,0
TCGA-AA-4126,198491,191990.06453295378,1.033860791092814,447,0.6666666666666667,122.0,0
TCGA-AA-4127,181033,176153.9442959867,1.0276976807048677,450,0.0,113.5,0
TCGA-AA-4128,191085,186882.90372919137,1.0224851828977242,446,0.8888888888888888,119.5,0
TCGA-AA-4129,192717,172856.4678767394,1.1148960890339537,448,0.4444444444444444,129.5,0
TCGA-AA-4130,201744,186156.59590586525,1.083732752085867,449,0.2222222222222222,120.5,0
TCGA-AA-4131,180995,168546.46924478607,1.073858152063301,447,0.6666666666666667,129.5,0
TCGA-AA-4132,192285,186899.71892902954,1.0288137462262068,447,0.6666666666666667,118.5,0
TCGA-AA-4133,180212,172006.2020979373,1.0477064071061257,446,0.8888888888888888,120.0,0
TCGA-AA-4134,180040,176588.96012819716,1.0195427838144442,446,0.8888888888888888,112.5,0
TCGA-AA-4135,169505,162141.11469054903,1.0454165208096982,447,0.6666666666666667,108.0,0
TCGA-AA-4136,179574,170345.67294710432,1.0541741207348498,447,0.6666666666666667,113.0,0
TCGA-AA-4137,178380,166504.0360097295,1.0713253821041102,447,0.6666666666666667,136.5,0
TCGA-AA-4138,178420,171908.1560728628,1.0378797846239314,444,1.3333333333333335,121.0,0
TCGA-AA-4139,194289,182549.2684912767,1.0643099345494462,449,0.2222222222222222,121.0,0
TCGA-AA-4140,193331,186210.05104130146,1.0382414854562234,447,0.6666666666666667,123.0,0
TCGA-AA-4141,183167,179529.28285394763,1.0202625281415052,448,0.4444444444444444,125.0,0
TCGA-AA-4142,179160,165603.44533160195,1.081861549687282,447,0.6666666666666667,122.0,0
TCGA-AA-4143,189261,182964.85619347583,1.0344117659397187,449,0.2222222222222222,125.0,0
TCGA-AA-4144,180462,181157.4102434552,0.9961612928639207,448,0.4444444444444444,118.0,0
TCGA-AA-4145,200384,192827.04672602692,1.039190317967739,448,0.4444444444444444,123.5,0
TCGA-AA-4146,181809,159074.03842885408,1.14292062863114,448,0.4444444444444444,130.0,1
TCGA-AA-4147,195872,188865.1280184253,1.0370998715066717,446,0.8888888888888888,115.0,0
TCGA-AA-4148,178265,164315.54339967275,1.0848943216917544,446,0.8888888888888888,118.5,0
TCGA-AA-4149,185461,177189.6308444382,1.046680887115926,445,1.1111111111111112,124.0,0
TCGA-AA-4150,188527,183255.04492340126,1.0287684035045386,446,0.8888888888888888,128.0,0
TCGA-AA-4151,190730,183307.0363619306,1.040494701051263,448,0.4444444444444444,122.0,0
TCGA-AA-4152,189699,182432.57933452824,1.0398307182411057,448,0.4444444444444444,117.5,0
TCGA-AA-4153,190488,184116.98404206004,1.0346030866793068,447,0.6666666666666667,114.5,0
TCGA-AA-4154,179955,179322.9679765948,1.0035245458545372,447,0.6666666666666667,114.0,0
TCGA-AA-4155,178301,170088.44447070232,1.0482840298460856,445,1.1111111111111112,111.5,0
TCGA-AA-4156,191143,183479.32332669123,1.041768612039534,448,0.4444444444444444,115.0,0
TCGA-AA-4157,167600,163203.84395809664,1.0269365961933599,447,0.6666666666666667,110.5,0
TCGA-AA-4158,181102,175994.26983044794,1.029022139041645,448,0.4444444444444444,124.5,0
TCGA-AA-4159,203791,190082.6418039773,1.0721178854940339,447,0.6666666666666667,120.5,0
TCGA-AA-4160,195202,189570.09121305222,1.0297088467432252,449,0.2222222222222222,110.0,0
TCGA-AA-4161,179688,166993.33623582197,1.0760189840524599,450,0.0,112.5,0
TCGA-AA-4162,175418,171798.56567953603,1.0210678960336343,446,0.8888888888888888,131.5,0
TCGA-AA-4163,183965,166472.5293837985,1.105077220133257,447,0.6666666666666667,129.5,0
TCGA-AA-4164,194841,186575.01542952977,1.0443038128735533,449,0.2222222222222222,123.0,0
TCGA-AA-4165,169756,157332.41519025643,1.078963923580021,446,0.8888888888888888,119.5,0
TCGA-AA-4166,196549,186995.7623932045,1.0510879898267826,446,0.8888888888888888,124.5,0
TCGA-AA-4167,182565,174062.8863138662,1.0488450689643452,449,0.2222222222222222,123.0,0
TCGA-AA-4168,193158,180888.3178194085,1.0678301524858065,447,0.6666666666666667,122.0,0
TCGA-AA-4169,176868,165644.64994675264,1.0677555843599849,445,1.1111111111111112,119.5,0
TCGA-AA-4170,195571,188123.85011227528,1.039586420771636,448,0.4444444444444444,124.5,0
TCGA-AA-4171,180915,176895.0264028111,1.0227251928951069,447,0.6666666666666667,115.0,0
TCGA-AA-4172,175416,165327.2732346882,1.0610227615076582,448,0.4444444444444444,124.0,0
TCGA-AA-4173,187225,186681.46126136716,1.002911583908548,446,0.8888888888888888,120.0,0
TCGA-AA-4174,176850,168718.0823792731,1.0481982577448135,448,0.4444444444444444,118.5,0
TCGA-AA-4175,175115,159661.92485568766,1.0967862260102388,448,0.4444444444444444,120.5,0
TCGA-AA-4176,183821,165015.4765253325,1.1139621802187782,449,0.2222222222222222,120.0,0
TCGA-AA-4177,190591,182640.03319164916,1.0435335379073638,446,0.8888888888888888,121.5,0
TCGA-AA-4178,190775,175228.32697799813,1.0887223732036997,445,1.1111111111111112,121.5,0
TCGA-AA-4179,192046,177456.11991855217,1.0822168324662134,446,0.8888888888888888,124.5,0
TCGA-AA-4180,200410,176292.88404294034,1.1368014148046122,448,0.4444444444444444,120.5,1
TCGA-AA-4181,175257,169646.8450441599,1.0330696097200025,449,0.2222222222222222,115.5,0
TCGA-AA-4182,170203,179990.87937969505,0.94562013690123,447,0.6666666666666667,110.5,1
TCGA-AA-4183,164298,159715.5612100867,1.0286912480862505,445,1.1111111111111112,124.5,0
TCGA-AA-4184,166353,165556.4616197636,1.0048112793209232,447,0.6666666666666667,122.0,0
TCGA-AA-4185,181864,175438.01216242556,1.0366282526709496,446,0.8888888888888888,118.0,0
TCGA-AA-4186,180731,174331.94900099986,1.0367061289434871,444,1.3333333333333335,115.5,0
TCGA-AA-4187,186926,183352.7872785534,1.0194881832694371,448,0.4444444444444444,123.0,0
TCGA-AA-4188,170183,172042.64603181827,0.9891907845251675,449,0.2222222222222222,113.0,0
TCGA-AA-4189,188281,182036.86881502141,1.0343014644540145,448,0.4444444444444444,126.0,0
TCGA-AA-4190,177858,173333.51543843804,1.0261027681237382,446,0.8888888888888888,109.0,0
TCGA-AA-4191,188338,174513.73077586625,1.0792159399874885,447,0.6666666666666667,122.5,0
TCGA-AA-4192,186215,175835.44315184015,1.0590299467621938,448,0.4444444444444444,119.0,0
TCGA-AA-4193,178743,162254.77724873993,1.1016193361504745,448,0.4444444444444444,129.5,0
TCGA-AA-4194,183126,175621.3686803794,1.0427318803856869,446,0.8888888888888888,124.5,0
TCGA-AA-4195,203487,196545.4546611521,1.0353177607226545,445,1.1111111111111112,122.0,0
TCGA-AA-4196,178097,169220.4351601674,1.0524556318002074,448,0.4444444444444444,120.0,0
TCGA-AA-4197,201891,198859.54270006163,1.0152442133718003,448,0.4444444444444444,117.0,0
TCGA-AA-4198,171567,162874.47035081795,1.0533695037071131,448,0.4444444444444444,117.5,0
TCGA-AA-4199,182286,172014.22277988895,1.0597146971576583,447,0.6666666666666667,108.5,0
TCGA-AA-4200,185039,178110.43801427545,1.0389003702588684,449,0.2222222222222222,120.0,0
TCGA-AA-4201,190719,192795.06009582692,0.9892317775424587,448,0.4444444444444444,112.5,0
TCGA-AA-4202,181611,173996.8899930759,1.0437600350628515,447,0.6666666666666667,119.0,0
TCGA-AA-4203,181828,164097.60857041337,1.1080478355781682,447,0.6666666666666667,119.5,0
TCGA-AA-4204,188024,183142.0301099919,1.0266567422403043,447,0.6666666666666667,115.5,0
TCGA-AA-4205,176304,163714.3110317475,1.0769003570238347,447,0.6666666666666667,121.5,0
TCGA-AA-4206,178710,167091.28978930358,1.0695351039862533,447,0.6666666666666667,125.0,0
TCGA-AA-4207,176792,167080.91384811135,1.0581220555252453,446,0.8888888888888888,113.5,0
TCGA-AA-4208,175708,164656.4717642064,1.067118699419357,447,0.6666666666666667,129.5,0
TCGA-AA-4209,181739,174137.05264588102,1.0436549673869697,449,0.2222222222222222,123.0,0
TCGA-AA-4210,178979,174132.5042010584,1.0278322293771514,448,0.4444444444444444,116.5,0
TCGA-AA-4211,181935,167952.90468005562,1.0832500952965345,445,1.1111111111111112,118.5,0
TCGA-AA-4212,189028,179377.53579385253,1.0537997367587775,449,0.2222222222222222,122.0,0
TCGA-AA-4213,181819,170687.19151188823,1.0652175971114766,447,0.6666666666666667,126.5,0
TCGA-AA-4214,205242,195065.66662445918,1.052168757073649,446,0.8888888888888888,127.5,0
TCGA-AA-4215,172298,169955.59190471683,1.0137824714622887,447,0.6666666666666667,121.5,0
TCGA-AA-4216,167810,165156.21114845597,1.0160683563342259,448,0.4444444444444444,120.5,0
TCGA-AA-4217,190732,179366.39871590055,1.063365275578184,447,0.6666666666666667,121.0,0
TCGA-AA-4218,182903,179476.5833000958,1.0190911629634436,446,0.8888888888888888,116.5,0
TCGA-AA-4219,191355,181311.2578430341,1.0553950277354593,446,0.8888888888888888,115.0,0
TCGA-AA-4220,190894,174756.41443285102,1.0923433089395969,448,0.4444444444444444,119.5,0
TCGA-AA-4221,194113,184005.65902463548,1.054929511564703,448,0.4444444444444444,115.5,0
TCGA-AA-4222,167941,157340.30146361783,1.0673743372662434,448,0.4444444444444444,130.5,0
TCGA-AA-4223,176115,167035.1934734537,1.0543586434555143,446,0.8888888888888888,111.5,0
TCGA-AA-4224,179633,165108.65071900858,1.0879684330151167,447,0.6666666666666667,108.5,0
TCGA-AA-4225,178145,172482.88386868566,1.0328271188671974,446,0.8888888888888888,108.0,0
TCGA-AA-4226,186541,171512.78366780072,1.0876215522296409,447,0.6666666666666667,127.0,0
TCGA-AA-4227,200968,196064.63671315412,1.0250089122089854,446,0.8888888888888888,129.0,0
TCGA-AA-4228,181590,185129.5976423378,0.9808804335588945,447,0.6666666666666667,115.5,1
TCGA-AA-4229,170514,168533.01030058647,1.01175431267667,449,0.2222222222222222,115.0,0
TCGA-AA-4230,201001,190140.5829427715,1.057117827710128,449,0.2222222222222222,120.5,0
TCGA-AA-4231,178267,175586.8952735486,1.0152636944931228,449,0.2222222222222222,122.0,0
TCGA-AA-4232,194987,189659.0166018038,1.0280924339567914,450,0.0,117.0,0
TCGA-AA-4233,200631,191467.86370932733,1.0478573067728143,448,0.4444444444444444,122.5,0
TCGA-AA-4234,175009,162889.37038394046,1.0744040546506675,445,1.1111111111111112,122.0,0
TCGA-AA-4235,176037,173194.53268623076,1.0164119921667436,449,0.2222222222222222,118.5,0
TCGA-AA-4236,187007,175202.30954878803,1.0673774819613593,446,0.8888888888888888,125.0,0
TCGA-AA-4237,171979,164588.55380316608,1.0449025526141524,447,0.6666666666666667,109.0,0
TCGA-AA-4238,192662,183787.9758869241,1.0482840298460856,449,0.2222222222222222,124.0,0
TCGA-AA-4239,178558,170248.25982257733,1.0488095454607442,448,0.4444444444444444,139.0,0
TCGA-AA-4240,175138,168411.78184331727,1.0399391187662899,448,0.4444444444444444,115.0,0
TCGA-AA-4241,181776,175628.27502416138,1.0350041869681454,446,0.8888888888888888,133.5,0
TCGA-AA-4242,192285,178654.14309392526,1.0762974575904938,447,0.6666666666666667,123.0,0
TCGA-AA-4243,191671,178894.73097259298,1.0714178050854073,448,0.4444444444444444,117.5,0
TCGA-AA-4244,193412,175729.66836007815,1.1006223468406595,449,0.2222222222222222,134.0,0
TCGA-AA-4245,190157,173577.23709533596,1.095518071275427,448,0.4444444444444444,130.5,0
TCGA-AA-4246,181369,171761.70584178527,1.055933853888621,449,0.2222222222222222,119.5,0
TCGA-AA-4247,185687,182051.596308245,1.0199690843995657,449,0.2222222222222222,114.5,0
TCGA-AA-4248,203530,183565.69245634563,1.1087583811359638,449,0.2222222222222222,133.0,0
TCGA-AA-4249,175882,161728.2756855202,1.0875154592138336,450,0.0,128.0,0
TCGA-AA-4250,193217,176640.47867247433,1.0938432767625237,448,0.4444444444444444,133.5,0
TCGA-AA-4251,174713,170220.97043700877,1.0263894016786463,446,0.8888888888888888,118.5,0
TCGA-AA-4252,183792,181586.36309036362,1.012146489813989,448,0.4444444444444444,124.0,0
TCGA-AA-4253,192664,182456.69560740504,1.055943709594293,448,0.4444444444444444,118.5,0
TCGA-AA-4254,185321,178638.45295206772,1.0374082227958241,447,0.6666666666666667,123.5,0
TCGA-AA-4255,179711,166559.95128505153,1.0789568477505238,444,1.3333333333333335,115.0,0
TCGA-AA-4256,184426,176621.155727857,1.044189747485114,449,0.2222222222222222,113.0,0
TCGA-AA-4257,173070,156181.46046863205,1.1081340863422129,447,0.6666666666666667,119.0,0
TCGA-AA-4258,169384,162571.82016478042,1.0419025869816483,447,0.6666666666666667,118.5,0
TCGA-AA-4259,188010,171394.8789553228,1.0969405920757307,443,1.5555555555555556,116.5,0
TCGA-AA-4260,180604,168281.3115254868,1.0732267199655554,445,1.1111111111111112,117.0,0
TCGA-AA-4261,172919,164822.42802232818,1.0491229990652424,448,0.4444444444444444,115.5,0
TCGA-AA-4262,193404,174098.67687617958,1.11088724779655,446,0.8888888888888888,118.5,0
TCGA-AA-4263,194417,180449.17902662783,1.0774058438432188,444,1.3333333333333335,123.5,0
TCGA-AA-4264,188423,177693.72403968376,1.0603807254212316,445,1.1111111111111112,115.0,0
TCGA-AA-4265,211353,189827.63103713322,1.1133942874662757,448,0.4444444444444444,123.5,0
TCGA-AA-4266,165916,154653.6150702649,1.0728232891589258,447,0.6666666666666667,122.5,0
TCGA-AA-4267,188024,180886.6850702017,1.0394573814376018,446,0.8888888888888888,120.5,0
TCGA-AA-4268,183875,177325.4425487214,1.0369352381538768,449,0.2222222222222222,122.5,0
TCGA-AA-4269,199187,187618.96634826274,1.061657058861866,446,0.8888888888888888,128.0,0
TCGA-AA-4270,192281,178034.96745187775,1.0800181714413652,446,0.8888888888888888,121.0,0
TCGA-AA-4271,179330,166558.50251674943,1.07667874824923,448,0.4444444444444444,128.0,0
TCGA-AA-4272,198624,190862.45002424088,1.0406656729742982,448,0.4444444444444444,108.5,0
TCGA-AA-4273,174974,164873.6223355976,1.0612613316873891,446,0.8888888888888888,135.0,0
TCGA-AA-4274,179963,162724.47697553237,1.1059368777510938,446,0.8888888888888888,124.0,0
TCGA-AA-4275,195801,191544.31663569526,1.0222229687576723,447,0.6666666666666667,110.0,0
TCGA-AA-4276,209690,202388.6800493718,1.0360757328366739,447,0.6666666666666667,118.0,0
TCGA-AA-4277,177360,169293.33700178837,1.0476490282551782,448,0.4444444444444444,123.0,0
TCGA-AA-4278,185706,180367.92037235288,1.0295955046586285,448,0.4444444444444444,116.5,0
TCGA-AA-4279,174291,168000.7668903019,1.037441692833494,444,1.3333333333333335,125.5,0
TCGA-AA-4280,189061,184935.400445474,1.022308327905789,449,0.2222222222222222,117.0,0
TCGA-AA-4281,178867,171343.23539359463,1.0439104852264662,445,1.1111111111111112,130.0,0
TCGA-AA-4282,186191,173068.22766033842,1.075824271832356,447,0.6666666666666667,119.0,0
TCGA-AA-4283,182726,175683.5594696434,1.0400859394676225,447,0.6666666666666667,115.5,0
TCGA-AA-4284,187023,174679.15866962547,1.0706657933572985,448,0.4444444444444444,119.0,0
TCGA-AA-4285,199955,189988.39541155723,1.05245901765133,447,0.6666666666666667,117.5,0
TCGA-AA-4286,172182,164730.33536426577,1.045235533693636,449,0.2222222222222222,121.5,0
TCGA-AA-4287,180191,172565.0238593755,1.0441918992045511,447,0.6666666666666667,127.5,0
TCGA-AA-4288,169212,162659.7160679216,1.0402821552285408,446,0.8888888888888888,128.5,0
TCGA-AA-4289,211743,199064.00436236965,1.0636930603211916,447,0.6666666666666667,111.0,0
TCGA-AA-4290,186069,173269.4752870326,1.0738706266165123,448,0.4444444444444444,113.0,0
TCGA-AA-4291,187294,176041.79154649188,1.0639178251633303,447,0.6666666666666667,124.5,0
TCGA-AA-4292,210991,196294.6693030462,1.0748687203230423,449,0.2222222222222222,120.0,0
TCGA-AA-4293,176268,174377.42941463378,1.0108418308017997,445,1.1111111111111112,118.5,0
TCGA-AA-4294,186451,179941.04548911864,1.0361782632371948,447,0.6666666666666667,125.5,0
TCGA-AA-4295,200515,187027.00767612166,1.0721178854940339,445,1.1111111111111112,115.5,0
TCGA-AA-4296,167751,166159.33435091417,1.009579152777083,450,0.0,108.5,0
TCGA-AA-4297,184277,183022.55091469036,1.0068540684141942,445,1.1111111111111112,132.5,0
TCGA-AA-4298,201178,182062.9100429603,1.1049916754188385,449,0.2222222222222222,124.5,0
TCGA-AA-4299,187181,170741.7699235409,1.096281244383379,449,0.2222222222222222,120.0,0
TCGA-AA-4300,166905,162416.68819646724,1.0276345482312967,446,0.8888888888888888,118.0,0
TCGA-AA-4301,183961,181899.89847937285,1.0113309657556566,449,0.2222222222222222,126.0,0
TCGA-AA-4302,184034,174893.27945546416,1.052264561411369,448,0.4444444444444444,114.5,0
TCGA-AA-4303,181166,177181.36610234532,1.0224890121648178,449,0.2222222222222222,127.0,0
TCGA-AA-4304,181850,182574.67857805337,0.9960307826709741,447,0.6666666666666667,122.0,0
TCGA-AA-4305,185964,174168.20105110318,1.0677264786436864,447,0.6666666666666667,126.0,0
TCGA-AA-4306,172818,168603.63656328333,1.0249956852806958,449,0.2222222222222222,121.5,0
TCGA-AA-4307,187776,175523.9572736124,1.069802680595269,447,0.6666666666666667,118.5,0
TCGA-AA-4308,188422,173804.73836894915,1.0841016290362673,450,0.0,136.5,0
TCGA-AA-4309,196433,185220.07789319532,1.0605383726988304,446,0.8888888888888888,110.5,0
TCGA-AA-4310,174775,149186.88792806276,1.1715171649955975,448,0.4444444444444444,134.5,1
TCGA-AA-4311,192800,179012.24539539136,1.0770212930079452,445,1.1111111111111112,123.0,0
TCGA-AA-4312,203529,184191.45889156347,1.1049860901521,448,0.4444444444444444,121.5,0
TCGA-AA-4313,187176,184029.85051997908,1.0170958649976154,448,0.4444444444444444,110.5,0
